Создан как новый массив данных;Образец 009 полученный BalashovM Дата пятница, апреля 21 2023
cm-1;A
2692,00;0,0351
2691,00;0,0352
2690,00;0,0352
2689,00;0,0352
2688,00;0,0353
2687,00;0,0353
2686,00;0,0353
2685,00;0,0353
2684,00;0,0353
2683,00;0,0353
2682,00;0,0353
2681,00;0,0353
2680,00;0,0353
2679,00;0,0353
2678,00;0,0353
2677,00;0,0353
2676,00;0,0354
2675,00;0,0354
2674,00;0,0354
2673,00;0,0354
2672,00;0,0354
2671,00;0,0354
2670,00;0,0354
2669,00;0,0354
2668,00;0,0354
2667,00;0,0355
2666,00;0,0355
2665,00;0,0356
2664,00;0,0356
2663,00;0,0357
2662,00;0,0357
2661,00;0,0358
2660,00;0,0358
2659,00;0,0359
2658,00;0,0359
2657,00;0,0360
2656,00;0,0360
2655,00;0,0360
2654,00;0,0360
2653,00;0,0360
2652,00;0,0360
2651,00;0,0360
2650,00;0,0360
2649,00;0,0360
2648,00;0,0360
2647,00;0,0360
2646,00;0,0360
2645,00;0,0360
2644,00;0,0360
2643,00;0,0360
2642,00;0,0360
2641,00;0,0359
2640,00;0,0360
2639,00;0,0360
2638,00;0,0360
2637,00;0,0360
2636,00;0,0360
2635,00;0,0360
2634,00;0,0360
2633,00;0,0360
2632,00;0,0359
2631,00;0,0359
2630,00;0,0359
