Создан как новый массив данных;Образец 014 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
2879,00;0,0595
2878,00;0,0595
2877,00;0,0594
2876,00;0,0594
2875,00;0,0594
2874,00;0,0594
2873,00;0,0594
2872,00;0,0594
2871,00;0,0594
2870,00;0,0594
2869,00;0,0594
2868,00;0,0594
2867,00;0,0595
2866,00;0,0595
2865,00;0,0595
2864,00;0,0594
2863,00;0,0594
2862,00;0,0593
2861,00;0,0593
2860,00;0,0593
2859,00;0,0593
2858,00;0,0593
2857,00;0,0593
2856,00;0,0593
2855,00;0,0593
2854,00;0,0593
2853,00;0,0593
2852,00;0,0593
2851,00;0,0593
2850,00;0,0593
2849,00;0,0594
2848,00;0,0594
2847,00;0,0595
2846,00;0,0595
2845,00;0,0595
2844,00;0,0595
2843,00;0,0595
2842,00;0,0595
2841,00;0,0594
2840,00;0,0594
2839,00;0,0594
2838,00;0,0595
2837,00;0,0595
2836,00;0,0595
2835,00;0,0595
2834,00;0,0595
2833,00;0,0596
2832,00;0,0596
2831,00;0,0596
2830,00;0,0595
2829,00;0,0595
2828,00;0,0595
2827,00;0,0595
2826,00;0,0595
2825,00;0,0596
2824,00;0,0596
2823,00;0,0596
2822,00;0,0596
2821,00;0,0596
2820,00;0,0596
2819,00;0,0596
2818,00;0,0596
2817,00;0,0596
2816,00;0,0596
2815,00;0,0596
2814,00;0,0596
2813,00;0,0596
2812,00;0,0596
2811,00;0,0596
2810,00;0,0596
2809,00;0,0596
2808,00;0,0596
2807,00;0,0596
2806,00;0,0596
2805,00;0,0596
2804,00;0,0596
2803,00;0,0596
2802,00;0,0596
2801,00;0,0596
2800,00;0,0595
2799,00;0,0595
2798,00;0,0595
2797,00;0,0595
2796,00;0,0595
2795,00;0,0595
2794,00;0,0595
2793,00;0,0595
2792,00;0,0595
2791,00;0,0595
2790,00;0,0595
2789,00;0,0595
2788,00;0,0596
2787,00;0,0596
2786,00;0,0596
2785,00;0,0596
2784,00;0,0596
2783,00;0,0596
2782,00;0,0596
2781,00;0,0596
2780,00;0,0596
2779,00;0,0596
2778,00;0,0596
2777,00;0,0596
2776,00;0,0596
2775,00;0,0596
2774,00;0,0596
2773,00;0,0596
2772,00;0,0596
2771,00;0,0596
2770,00;0,0596
2769,00;0,0596
2768,00;0,0596
2767,00;0,0596
2766,00;0,0596
2765,00;0,0596
2764,00;0,0596
2763,00;0,0596
2762,00;0,0596
2761,00;0,0596
2760,00;0,0596
2759,00;0,0596
2758,00;0,0596
2757,00;0,0596
2756,00;0,0596
2755,00;0,0596
2754,00;0,0596
2753,00;0,0596
2752,00;0,0596
2751,00;0,0596
2750,00;0,0596
2749,00;0,0596
2748,00;0,0596
2747,00;0,0596
2746,00;0,0596
2745,00;0,0596
2744,00;0,0596
2743,00;0,0596
2742,00;0,0596
2741,00;0,0596
2740,00;0,0596
2739,00;0,0596
2738,00;0,0596
2737,00;0,0596
2736,00;0,0596
2735,00;0,0596
2734,00;0,0596
2733,00;0,0596
2732,00;0,0596
2731,00;0,0596
2730,00;0,0596
2729,00;0,0596
2728,00;0,0596
2727,00;0,0596
2726,00;0,0596
2725,00;0,0596
2724,00;0,0596
2723,00;0,0596
2722,00;0,0596
2721,00;0,0596
2720,00;0,0596
2719,00;0,0596
2718,00;0,0596
2717,00;0,0596
2716,00;0,0596
2715,00;0,0596
2714,00;0,0596
2713,00;0,0596
